,date,meantemp
46,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,25.25
47,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.125
48,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.125
49,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
50,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.875
51,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.75
52,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
53,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
54,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.125
55,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.5
56,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.75
57,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.125
58,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.0
59,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
60,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.625
61,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
62,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.125
63,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.0
64,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.875
65,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
66,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.125
67,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.42857
68,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.125
69,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.125
70,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.125
71,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.0
72,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.125
73,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.75
74,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.625
75,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
76,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.0
77,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.25
78,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.375
79,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.5
80,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.125
81,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.625
82,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,36.25
83,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,37.375
84,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,36.0
85,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,37.75
86,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.25
87,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.75
88,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.75
89,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.125
90,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.25
91,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.25
92,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.375
93,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.625
94,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.625
95,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.875
96,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.625
97,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.375
98,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.0
99,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,36.5
100,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,37.625
101,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,36.625
102,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.625
103,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.875
104,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.125
105,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.0
106,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.0
107,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.375
108,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.875
109,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.125
110,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.875
111,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.125
112,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.375
113,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
114,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.5
115,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,37.25
116,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,26.625
117,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.125
118,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.625
119,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.25
120,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.125
121,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.875
122,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
123,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.75
124,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.0
125,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,34.125
126,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,35.714287
127,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.875
128,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.125
129,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
130,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.625
131,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,26.625
132,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,25.5
133,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,25.5
134,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.875
135,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.875
136,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.375
137,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.75
138,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
139,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.5
140,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.125
141,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.125
142,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.375
143,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.25
144,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
145,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
146,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.857143
147,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.0
148,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.625
149,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.5
150,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
151,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.0
152,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.0
153,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.25
154,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.625
155,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.5
156,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.428572
157,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.59375
158,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.5
159,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.25
160,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.875
161,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.375
162,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.375
163,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.375
164,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
165,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
166,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.875
167,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
168,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.625
169,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
170,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.125
171,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
172,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
173,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.375
174,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.25
175,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.875
176,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
177,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
178,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
179,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.5
180,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
181,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.25
182,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.625
183,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.857143
184,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
185,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.875
186,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.625
187,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.0
188,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.875
189,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
190,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.5
191,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.625
192,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.0
193,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.25
194,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.75
195,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.142857
196,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.125
197,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.875
198,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,33.0
199,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,32.375
200,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.375
201,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,31.0
202,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.625
203,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.142857
204,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.125
205,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.25
206,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.625
207,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.25
208,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
209,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.25
210,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.714285
211,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.25
212,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.0
213,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.0
214,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.125
215,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.285715
216,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,30.0
217,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.0
218,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.875
219,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.375
220,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.625
221,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.375
222,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
223,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.5
224,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.571428
225,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.25
226,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,29.5
227,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.125
228,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.5
229,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.875
230,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.0
231,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,26.857143
232,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,28.142857
233,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,27.714285
234,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,26.5
235,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,24.75
236,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,24.0
237,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,24.875
238,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,26.375
239,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,25.625
240,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,24.75
241,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,20.875
242,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.125
243,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.375
244,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.375
245,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.875
246,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,23.375
247,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,24.0
248,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,23.75
249,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.125
250,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.875
251,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.875
252,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.875
253,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.75
254,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.75
255,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.875
256,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.875
257,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.375
258,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.375
259,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,22.5
260,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,21.875
261,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,19.875
262,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,18.5
263,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,18.5
264,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,18.5
265,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,18.75
266,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,18.625
267,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966674241,17.0
