,date,meantemp
48,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.2
49,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.833334
50,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.428572
51,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.857143
52,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.142857
53,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.166666
54,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.714285
55,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.857143
56,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.428572
57,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.857143
58,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.333334
59,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.571428
60,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.333334
61,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.875
62,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.8
63,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.0
64,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.857143
65,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.8
66,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.0
67,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.875
68,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.666666
69,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.0
70,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.857143
71,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.666666
72,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.428572
73,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.625
74,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.625
75,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.166666
76,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.833334
77,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.571428
78,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.142857
79,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.0
80,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.857143
81,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.833334
82,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.857143
83,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.571428
84,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.75
85,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.625
86,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.0
87,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.625
88,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.571428
89,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.5
90,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.875
91,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.25
92,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.875
93,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.625
94,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.142857
95,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.125
96,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.25
97,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.25
98,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.125
99,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.625
100,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.75
101,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.875
102,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.0
103,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.25
104,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.5
105,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.142857
106,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.142857
107,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.125
108,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.0
109,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.5
110,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.125
111,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.5
112,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.625
113,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.75
114,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.142857
115,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.142857
116,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.5
117,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
118,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.75
119,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.875
120,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.125
121,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.375
122,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.75
123,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
124,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.25
125,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.5
126,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.666667
127,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.125
128,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,11.875
129,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,10.875
130,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,10.571428
131,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.375
132,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.5
133,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.375
134,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,11.0
135,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.5
136,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.875
137,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.375
138,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,11.428572
139,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.142858
140,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,11.875
141,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.833333
142,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.375
143,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.125
144,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.875
145,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.0
146,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.875
147,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.0
148,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.285714
149,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.0
150,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.5
151,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.5
152,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.625
153,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.571428
154,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
155,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.625
156,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.875
157,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,11.75
158,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.375
159,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.625
160,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.625
161,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.875
162,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.5
163,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.75
164,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,14.0
165,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
166,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.428572
167,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.857143
168,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.0
169,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.5
170,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.625
171,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.625
172,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.875
173,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.625
174,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.375
175,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.25
176,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
177,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.0
178,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,12.375
179,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,13.5
180,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.125
181,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.25
182,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.125
183,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.125
184,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.125
185,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.625
186,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.5
187,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.375
188,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.125
189,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.75
190,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.625
191,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,15.625
192,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.142857
193,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,16.125
194,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,17.875
195,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.75
196,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.875
197,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.375
198,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,18.5
199,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.875
200,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.0
201,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.0
202,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.714285
203,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,20.0
204,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.0
205,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,19.625
206,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.625
207,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.125
208,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.25
209,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.857143
210,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.75
211,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,21.5
212,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.5
213,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.0
214,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.75
215,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,22.375
216,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.625
217,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.125
218,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,23.5
219,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.428572
220,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.875
221,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.125
222,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.125
223,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.875
224,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.75
225,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.0
226,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.857143
227,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.375
228,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.125
229,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.25
230,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.75
231,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.75
232,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.375
233,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,28.142857
234,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.125
235,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.875
236,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.625
237,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.0
238,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.125
239,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.375
240,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,24.25
241,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.625
242,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,27.0
243,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,28.0
244,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.375
245,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.125
246,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.375
247,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.625
248,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.5
249,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.625
250,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.5
251,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,32.125
252,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,33.25
253,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,34.875
254,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,34.375
255,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.75
256,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.875
257,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.75
258,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.571428
259,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.75
260,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.375
261,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.5
262,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.0
263,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.625
264,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,28.0
265,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,25.25
266,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,26.875
267,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.5
268,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.125
269,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,29.875
270,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.5
271,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,32.375
272,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.125
273,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,33.0
274,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,33.25
275,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,34.625
276,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.5
277,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.5
278,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,30.125
279,hdfs://127.0.0.1:9000/Training_Online_Stream/FlumeData.1731966613105,31.875
